uniq_id,product_name,description,product_category
86089ddd9f9e52127ce838f210f776d7,Aarika Self Design Kurta & Patiyala,specifications of aarika self design kurta patiyala salwar kurta dupatta details dupatta fabric net sleeve sleeveless kurta type straight type kurta patiyala neck banded collar kurta fabric brocade salwar fabric net general details pattern self design ideal for baby girls occasion party wedding festive fabric care wash with similar colors use detergent for colors in the box kurta patiala dupatta,Baby Care
bdcc7e18ffed5390cd3107030992ffa6,Rishan Printed Baby Boy's V-neck T-Shirt,specifications of rishan printed baby boys vneck tshirt tshirt details sleeve full sleeve number of contents in sales package pack of 1 fabric cotton type vneck fit regular general details pattern printed occasion casual ideal for baby boys in the box 1 t shirt additional details style code rishakfsp14 fabric care do not wringdo not use hot waterdo not restitch,Baby Care
b58309ed929c2bf7d6096c03667b654f,YK Striped Baby Boy's Round Neck T-Shirt,key features of yk striped baby boys round neck tshirt fit regular suitable for western wear sleeve half sleeve fabric 100 cottonyk striped baby boys round neck tshirt price rs 399 multicoloured striped tshirt has a round neck short sleeves dual pressbutton closures on the shoulders add some fresh pieces to your bundle of joys wardrobe with this tee team it with shorts and booties for a perfect ensemblespecifications of yk striped baby boys round neck tshirt tshirt details sleeve half sleeve number of contents in sales package pack of 1 fabric 100 cotton type round neck fit regular general details pattern striped ideal for baby boys occasion casual fabric care machinewash additional details style code 1142301,Baby Care
357432a848c3f13fa614efe5dddd99b6,Art Godaam Colored figure Showpiece  -  50 cm,buy art godaam colored figure showpiece 50 cm for rs1790 online art godaam colored figure showpiece 50 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
edb97bd2433fd9de301c8a44344777bb,Artist Haat Vanity Box Makeup and Jewellery Vanity Jewellery,artist haat vanity box makeup and jewellery vanity jewellery brown price rs 1499 fine indian jewellery will of course need to be nestled on equally beautiful cases a traditional yet always charming way to treasure those jewellery pieces is through jewellery boxes jewellery box is made using mdf wood with beautiful top plating of brownish colour with marvellous work having velvet inside to keep jewellery safe handcarved in saharanpur india by artisans with generations of experience artist haat providing you breathless art of artisans from our indian culture and heritage fine indian jewellery will of course need to be nestled on equally beautiful cases a traditional yet always charming way to treasure those jewellery pieces is through jewellery boxes jewellery box is made using mdf wood with beautiful top plating of brownish colour with marvellous work having velvet inside to keep jewellery safe handcarved in saharanpur india by artisans with generations of experience artist haat providing you breathless art of artisans from our indian culture and heritage,Beauty and Personal Care
c3c23b5aa5e388e5f71883f61d1a0561,Vedic Deals Couple Radium Statues Showpiece  -  28 cm,buy vedic deals couple radium statues showpiece 28 cm for rs499 online vedic deals couple radium statues showpiece 28 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
42770faa04bfcf2b62e7ef335e1b1965,Hand Art Terracotta Mask Showpiece  -  28 cm,hand art terracotta mask showpiece 28 cm terracotta multicolor price rs 649 panchmura of bankura west bengal is home to 350 crafts persons who are involved in making terracotta masks horse inexorably linked to their habitant culture bold demonic look pretty look is the characteristic feature of the masks the special terracotta clay collected from different parts of the surrounding villages of west bengal shape the beautiful masks with the beautiful artistic hand work of the village artisans then burn in the furnace then finally colour it the product is purely handmade no inorganic chemicals used for colouring the products are washable with water soaking cloths panchmura of bankura west bengal is home to 350 crafts persons who are involved in making terracotta masks horse inexorably linked to their habitant culture bold demonic look pretty look is the characteristic feature of the masks the special terracotta clay collected from different parts of the surrounding villages of west bengal shape the beautiful masks with the beautiful artistic hand work of the village artisans then burn in the furnace then finally colour it the product is purely handmade no inorganic chemicals used for colouring the products are washable with water soaking cloths,Home Decor & Festive Needs
eaf55e90d0e4295cb84cb0276e78c35c,Craftuno Handcrafted Paper Mache Box - Set of 3 Showpiece Vanity Decorative,buy craftuno handcrafted paper mache box set of 3 showpiece vanity decorative for rs1075 online craftuno handcrafted paper mache box set of 3 showpiece vanity decorative at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Beauty and Personal Care
216c6c3527984be3d7ad9023d5cd9bd1,Kaatru Surya Bhagavan Showpiece  -  23.5 cm,buy kaatru surya bhagavan showpiece 235 cm for rs399 online kaatru surya bhagavan showpiece 235 cm at best prices with free shipping cash on delivery only genuine products 30 day replacement guarantee,Home Decor & Festive Needs
e347e7eca70e01badc3bdf6c154ac7c4,CoffeeBean Regular Fit Baby Girl's Pink Trousers,key features of coffeebean regular fit baby girls pink trousers occasion casual suitable forwestern wear color pink fit regular fit closurebutton fabriccottoncoffeebean regular fit baby girls pink trousers price rs 599 kids girls printed trouser with curved pocket at front side it is very good in quality your baby girl will look smart and cute in this trouserspecifications of coffeebean regular fit baby girls pink trousers general details pattern floral print occasion casual ideal for baby girls alteration required no color pink trouser details closure button number of contents in sales package pack of 1 fabric cotton type chinos fit regular fit belt loops yes fly zipper in the box 1 trouser additional details style code 240kgtprinted fabric care machine wash in lukewarm water,Baby Care
06fdaa2b03d70da4358311d260456729,Seven Seas Stainless Steel Twisting Pull Corkscrew,seven seas stainless steel twisting pull corkscrew price rs 1261 fits all wine bottlepatented bottle gripsimple to use easy to open the wine capeasy to handlecarry any wher with you on travelling fits all wine bottlepatented bottle gripsimple to use easy to open the wine capeasy to handlecarry any wher with you on travelling,Kitchen & Dining
d79e6ae847a561c284a2b14e42500698,Pedrini Steel Waiters Corkscrew,pedrini steel waiters corkscrew price rs 300 pedrini waiter corkscrew with knife pedrini waiter corkscrew with knife,Kitchen & Dining
c4ac93e194281d6d1450ffdaa52f5f99,Shop Rajasthan Cotton Floral Single Bedsheet,buy shop rajasthan cotton floral single bedsheet at rs 199 at flipkartcom only genuine products free shipping cash on delivery,Home Furnishing
fc8ff72b68b0f3736a9aff8f03aa712f,AM Creation Magic  Ceramic Mug,key features of am creation magic ceramic mug prepare to be be amazed it looks like an ordinary black or blue mug but add some tea or coffee or hot choclate your funny design pretty pattern or special photo is revealed this mug is the perfect tea break party trick made with a special heatsensitive coating the mug changes colour when any hot liquid is added revealing your design after you place the order to persnalized itmail us the high resultion photograph and message along with the flipkart order number to ksraogmailcom we promise you we will offer best quality print image on this productam creation magic ceramic mug 273 ml pack of 2 price rs 299 double set love magic mugspecifications of am creation magic ceramic mug 273 ml pack of 2 general material ceramic mug capacity 273 ml microwave safe yes freezer safe yes additional features heat sensitive magic mug dimensions width 65 mm height 65 mm depth 65 mm diameter 65 mm weight 170 g,Kitchen & Dining
